,carat,cut,color,clarity,depth,table,price,x,y,z
22796,1.22,Premium,I,VS2,62.9,58.0,5649,6.8,6.75,4.26
22797,1.01,Good,G,VS2,64.4,58.0,5418,6.23,6.31,4.04
22798,0.23,Very Good,E,VVS1,61.8,59.0,472,3.89,3.91,2.41
22799,1.01,Premium,E,IF,62.6,58.0,11491,6.44,6.37,4.01
22800,0.51,Ideal,F,VS1,61.8,54.0,1632,5.15,5.18,3.19
22801,1.14,Ideal,F,I1,61.3,56.0,4124,6.76,6.74,4.13
22802,1.08,Ideal,H,SI2,61.0,57.0,4536,6.64,6.6,4.04
22803,0.26,Premium,G,VS1,61.3,60.0,382,4.07,4.12,2.51
22804,0.31,Ideal,I,SI1,62.2,54.0,436,4.36,4.39,2.72
22805,0.55,Good,E,VS2,60.3,61.0,1715,5.31,5.37,3.22
22806,0.34,Very Good,H,VS2,61.9,60.0,537,4.42,4.46,2.75
22807,0.71,Premium,G,SI1,58.5,58.0,2215,5.87,5.82,3.42
22808,0.4,Ideal,G,VS2,62.3,54.0,792,4.73,4.77,2.96
22809,0.84,Fair,I,VS2,65.1,57.0,2359,5.91,5.85,3.83
22810,0.79,Very Good,D,SI2,62.8,57.0,2904,5.85,5.9,3.69
22811,2.02,Ideal,I,SI2,61.7,57.0,13109,8.05,8.12,4.99
22812,0.57,Premium,F,VS1,59.9,59.0,1689,5.35,5.4,3.22
22813,0.5,Ideal,H,IF,61.8,56.0,2352,5.1,5.13,3.16
22814,1.22,Ideal,I,VS1,61.9,55.7,6469,6.81,6.84,4.23
22815,0.31,Premium,G,VVS1,60.2,59.0,816,4.38,4.43,2.65
22816,0.28,Ideal,F,VVS2,61.5,57.0,787,4.19,4.24,2.59
22817,0.9,Good,G,SI2,64.1,63.0,3246,6.02,5.99,3.85
22818,0.84,Ideal,I,VS2,61.7,55.0,3475,6.07,6.11,3.76
22819,0.41,Ideal,E,VVS2,61.1,57.0,1381,4.82,4.77,2.93
22820,0.4,Ideal,H,VVS2,60.8,55.0,877,4.79,4.82,2.92
22821,1.04,Premium,E,SI2,61.6,59.0,3392,6.51,6.47,4.0
22822,0.8,Ideal,G,SI2,62.2,56.0,2749,5.95,5.91,3.69
22823,1.09,Ideal,D,SI1,62.8,54.0,6259,6.6,6.62,4.15
22824,1.05,Fair,G,VS2,65.5,57.0,5673,6.38,6.34,4.17
22825,1.01,Very Good,F,VVS2,61.9,56.0,8525,6.42,6.48,3.99
22826,0.42,Ideal,G,SI1,62.2,53.0,704,4.8,4.84,3.0
22827,0.31,Ideal,I,VS1,61.9,54.0,628,4.38,4.34,2.7
22828,0.31,Ideal,E,VS2,61.6,56.0,680,4.32,4.38,2.68
22829,0.34,Ideal,E,VVS2,60.9,56.0,838,4.52,4.54,2.76
22830,0.5,Ideal,I,SI2,62.2,53.0,895,5.11,5.14,3.19
22831,0.3,Premium,I,VS1,61.7,59.0,473,4.26,4.3,2.64
22832,2.27,Premium,I,SI2,62.5,59.0,14937,8.45,8.39,5.26
22833,1.0,Premium,F,SI2,61.6,58.0,4480,6.44,6.35,3.94
22834,0.51,Fair,F,VS2,61.0,66.0,1334,5.12,5.04,3.1
22835,1.52,Premium,F,VS2,60.9,61.0,13919,7.46,7.28,4.49
22836,0.27,Very Good,E,VVS2,59.0,59.0,622,4.24,4.27,2.51
22837,0.32,Ideal,G,VVS1,60.2,56.0,1080,4.49,4.45,2.69
22838,1.22,Ideal,I,VS1,62.9,54.0,6887,6.83,6.79,4.29
22839,0.81,Ideal,D,SI1,61.9,57.0,3353,6.01,5.97,3.71
22840,0.32,Ideal,E,SI1,61.9,56.0,720,4.43,4.39,2.73
22841,1.13,Premium,H,SI1,62.0,58.0,5050,6.67,6.63,4.12
22842,0.7,Fair,I,I1,68.6,57.0,1147,5.46,5.34,3.71
22843,0.7,Fair,G,VS1,65.2,57.0,2290,5.56,5.52,3.61
22844,0.59,Premium,E,VS2,60.1,59.0,2578,5.46,5.42,3.27
22845,0.31,Ideal,D,VS2,60.7,56.0,734,4.35,4.38,2.65
22846,1.0,Ideal,E,SI1,62.3,55.0,5299,6.34,6.41,3.97
22847,0.63,Ideal,F,VVS2,61.5,56.0,2817,5.48,5.52,3.38
22848,1.58,Ideal,G,SI1,60.7,56.0,11610,7.56,7.6,4.6
22849,0.55,Premium,F,VS2,62.5,56.0,1746,5.27,5.23,3.28
22850,0.29,Fair,D,VS2,64.7,62.0,592,4.14,4.11,2.67
22851,0.44,Premium,F,SI2,62.8,60.0,832,4.86,4.82,3.04
22852,0.7,Premium,F,VVS2,62.5,59.0,3018,5.68,5.61,3.53
22853,0.74,Ideal,H,VS1,61.8,58.0,2797,5.77,5.81,3.58
22854,1.04,Very Good,E,SI1,63.5,56.0,5381,6.41,6.37,4.06
22855,0.56,Very Good,G,VS2,62.6,58.0,1605,5.22,5.32,3.31
22856,0.29,Ideal,F,VS2,61.6,56.0,504,4.28,4.32,2.65
22857,0.9,Good,F,VS2,63.3,57.0,4432,6.11,6.15,3.88
22858,0.36,Ideal,I,SI1,61.3,55.0,505,4.6,4.64,2.83
22859,0.4,Ideal,F,VVS2,62.2,55.0,1012,4.75,4.77,2.96
22860,0.28,Very Good,D,VS1,62.4,56.0,514,4.15,4.18,2.6
22861,0.57,Ideal,E,VS2,61.0,54.0,2319,5.43,5.39,3.3
22862,0.28,Very Good,F,VVS2,60.2,58.0,628,4.26,4.28,2.57
22863,1.03,Premium,F,VS1,61.8,59.0,7328,6.46,6.48,4.0
22864,0.92,Good,E,SI1,63.7,57.0,4183,6.14,6.11,3.9
22865,0.5,Very Good,D,VS2,61.2,56.0,1628,5.14,5.16,3.15
22866,1.02,Premium,F,VS2,62.4,59.0,6773,6.45,6.4,4.01
22867,2.2,Premium,H,SI1,61.2,59.0,17265,8.42,8.37,0.0
22868,1.0,Very Good,G,VS2,63.2,58.0,5645,6.33,6.27,3.98
22869,0.51,Ideal,D,SI1,61.8,55.0,1687,5.18,5.14,3.19
22870,1.0,Premium,E,SI1,62.6,60.0,5544,6.35,6.3,3.97
22871,1.24,Premium,D,SI2,61.4,59.0,6965,6.91,6.87,4.23
22872,2.01,Good,G,SI1,60.3,60.0,18625,8.07,8.18,4.9
22873,0.33,Premium,E,SI1,59.1,58.0,743,4.56,4.51,2.68
22874,0.4,Ideal,E,VVS2,61.7,55.0,1238,4.76,4.74,2.93
22875,0.51,Very Good,E,SI1,60.9,57.0,1357,5.17,5.2,3.16
22876,0.7,Premium,E,SI1,61.3,58.0,2386,5.71,5.84,3.54
22877,0.31,Ideal,H,VVS2,62.4,57.0,802,4.36,4.32,2.71
22878,0.35,Very Good,F,VVS1,61.6,56.0,966,4.53,4.55,2.79
22879,0.32,Ideal,D,VS2,61.0,57.0,972,4.46,4.42,2.71
22880,0.74,Ideal,D,VS1,61.3,57.0,3812,5.8,5.84,3.57
22881,0.64,Very Good,D,VS2,58.6,59.0,2332,5.7,5.74,3.35
22882,0.27,Ideal,E,VVS2,61.8,57.0,622,4.12,4.16,2.56
22883,0.9,Good,E,SI1,63.8,56.0,3449,6.17,6.09,3.91
22884,0.36,Premium,E,SI2,62.6,57.0,648,4.54,4.5,2.83
22885,0.9,Very Good,E,SI1,63.5,55.0,3508,6.22,6.12,3.92
22886,0.38,Ideal,E,VS1,61.6,56.0,1069,4.67,4.65,2.87
22887,1.5,Premium,H,SI2,60.2,59.0,5937,7.43,7.35,4.45
22888,1.33,Ideal,J,VS1,62.4,55.0,6190,7.02,7.05,4.39
22889,0.71,Premium,E,SI2,60.4,61.0,2096,5.79,5.77,3.49
22890,0.39,Ideal,F,VVS1,62.1,55.0,1124,4.69,4.71,2.92
22891,0.3,Premium,H,VVS2,62.4,58.0,605,4.26,4.3,2.67
22892,1.09,Ideal,H,VS1,61.3,54.0,6643,6.66,6.68,4.09
22893,0.5,Good,E,VS2,57.8,60.0,1365,5.2,5.29,3.03
22894,0.6,Very Good,D,SI1,62.2,58.0,1750,5.4,5.44,3.37
22895,2.31,Premium,I,SI2,58.8,58.0,17000,8.7,8.64,5.1
22896,0.7,Fair,G,SI2,58.6,56.0,2208,5.8,5.74,3.38
22897,1.0,Ideal,E,VS2,61.9,56.0,6048,6.45,6.4,3.98
22898,0.94,Very Good,H,SI2,62.7,61.0,3624,6.21,6.24,3.9
22899,0.73,Very Good,H,VVS1,60.4,59.0,2772,5.83,5.89,3.54
22900,0.38,Ideal,E,VS1,62.2,55.0,866,4.63,4.67,2.89
22901,0.25,Ideal,H,VS1,62.6,53.0,445,4.04,4.08,2.54
22902,0.52,Good,G,VS1,63.3,55.0,1689,5.09,5.12,3.23
22903,0.73,Premium,D,SI1,62.5,59.0,2579,5.75,5.68,3.57
22904,1.21,Premium,G,VS2,62.8,59.0,8402,6.84,6.76,4.27
22905,2.43,Premium,J,VS2,62.2,57.0,18692,8.63,8.54,5.34
22906,0.34,Ideal,E,SI1,62.9,55.0,765,4.5,4.47,2.82
22907,1.21,Ideal,H,SI1,62.7,56.0,4249,6.81,6.78,4.26
22908,0.35,Ideal,G,SI1,61.8,55.0,503,4.54,4.56,2.81
22909,1.18,Premium,G,VVS2,61.0,58.0,7881,6.79,6.84,4.16
22910,1.21,Good,J,VS2,61.0,64.0,5096,6.89,6.79,4.17
22911,0.59,Very Good,E,VS2,60.6,60.0,2094,5.44,5.49,3.31
22912,1.2,Very Good,G,SI2,61.2,59.0,4712,6.78,6.84,4.17
22913,0.46,Ideal,G,IF,62.5,57.0,1441,4.89,4.94,3.07
22914,0.54,Very Good,E,VS2,62.6,60.0,1426,5.26,5.19,3.27
22915,0.35,Premium,I,VS1,61.8,58.0,552,4.5,4.53,2.79
22916,0.32,Ideal,G,SI2,62.5,55.0,540,4.4,4.37,2.74
22917,0.53,Ideal,G,VS1,62.1,57.0,1721,5.16,5.18,3.21
22918,1.06,Ideal,F,VS2,61.4,56.0,7641,6.56,6.61,4.04
22919,0.43,Ideal,I,VVS2,62.6,57.0,874,4.79,4.82,3.01
22920,0.9,Very Good,H,SI2,61.1,63.0,3105,6.19,6.12,3.76
22921,1.55,Premium,H,SI1,60.7,58.0,9763,7.5,7.46,4.54
22922,0.41,Ideal,H,IF,62.1,56.0,1187,4.74,4.76,2.95
22923,1.5,Good,H,SI2,58.4,62.0,7714,7.44,7.49,4.36
22924,0.72,Ideal,F,SI1,61.8,57.0,2440,5.68,5.74,3.53
22925,1.14,Ideal,H,VS2,61.1,57.0,7409,6.71,6.78,4.12
22926,0.36,Premium,E,SI2,58.5,59.0,475,4.67,4.63,2.72
22927,0.3,Ideal,H,VS1,62.7,55.0,675,4.3,4.25,2.68
22928,1.51,Ideal,G,SI2,61.2,56.1,9104,7.39,7.41,4.53
22929,0.32,Ideal,E,VVS2,61.2,56.0,816,4.39,4.43,2.7
22930,0.71,Ideal,G,VS1,61.7,57.0,3431,5.7,5.75,3.53
22931,1.24,Premium,H,VS2,61.7,59.0,6962,6.91,6.84,4.24
22932,1.51,Premium,J,SI1,62.3,58.0,7034,7.3,7.33,4.56
22933,1.64,Premium,E,SI2,61.9,61.0,8835,7.54,7.51,4.66
22934,0.66,Ideal,D,VVS2,61.3,57.0,3915,5.59,5.63,3.44
22935,2.02,Good,J,SI1,63.5,60.0,12798,7.93,7.98,5.05
22936,0.3,Ideal,H,VVS2,61.3,57.0,605,4.31,4.33,2.65
22937,0.91,Premium,D,SI1,63.0,59.0,4352,6.15,6.11,3.86
22938,1.07,Ideal,F,VS1,62.1,55.0,7850,6.58,6.56,4.08
22939,0.7,Ideal,G,VS1,62.6,56.0,2670,5.65,5.7,3.55
22940,0.36,Ideal,G,SI1,62.7,55.0,689,4.59,4.54,2.86
22941,0.36,Premium,G,VS1,59.7,59.0,726,4.61,4.64,2.76
22942,0.5,Ideal,J,VS2,62.5,53.0,915,5.09,5.12,3.19
22943,1.33,Premium,H,VS2,62.6,58.0,7943,7.07,7.01,4.41
22944,1.52,Premium,I,SI1,61.2,60.0,8299,7.41,7.36,4.52
22945,1.02,Premium,E,VS2,60.4,58.0,6397,6.51,6.47,3.92
22946,2.01,Ideal,H,VS1,62.9,54.0,17838,8.01,7.96,5.02
22947,0.31,Premium,H,VS2,61.9,58.0,628,4.39,4.37,2.71
22948,0.31,Ideal,F,VS2,62.3,57.0,802,4.34,4.3,2.69
22949,0.42,Ideal,H,VVS2,62.0,57.0,823,4.79,4.82,2.98
22950,0.34,Premium,F,VS2,62.9,58.0,880,4.46,4.44,2.8
22951,0.81,Ideal,F,VS2,61.7,57.0,3756,5.97,6.02,3.7
22952,1.2,Premium,J,VS2,61.8,59.0,4611,6.84,6.76,4.2
22953,0.36,Ideal,F,VVS1,61.0,55.0,1028,4.6,4.62,2.81
22954,0.32,Premium,D,VS2,62.0,57.0,972,4.42,4.38,2.73
22955,1.03,Ideal,E,SI1,62.2,57.0,5330,6.48,6.42,4.01
22956,0.61,Ideal,E,VS1,62.2,56.0,2214,5.43,5.41,3.37
22957,0.31,Premium,H,IF,60.5,58.0,1046,4.44,4.38,2.67
22958,1.01,Ideal,G,SI2,62.4,56.0,4242,6.42,6.37,3.99
22959,0.9,Very Good,H,VVS2,61.8,60.0,4617,6.11,6.15,3.79
22960,0.7,Very Good,G,VS2,63.2,57.0,2353,5.61,5.66,3.56
22961,0.71,Very Good,D,VS1,63.2,57.0,3406,5.63,5.67,3.57
22962,0.54,Very Good,E,SI1,62.1,59.0,1379,5.17,5.2,3.22
22963,0.5,Ideal,E,VS2,63.0,54.0,1629,5.09,5.04,3.19
22964,0.53,Premium,E,SI2,62.2,57.0,984,5.2,5.16,3.22
22965,0.3,Ideal,G,VVS1,61.7,57.0,684,4.31,4.34,2.67
22966,2.01,Premium,I,SI1,61.0,60.0,12617,8.16,8.11,4.96
22967,0.43,Ideal,D,VS2,60.7,57.0,1056,4.88,4.91,2.97
22968,0.7,Very Good,D,SI2,63.3,57.0,2354,5.64,5.6,3.56
22969,0.3,Premium,D,SI1,62.3,58.0,552,4.28,4.32,2.68
22970,1.51,Very Good,E,VS2,62.4,59.0,14709,7.26,7.36,4.56
22971,1.0,Very Good,E,SI2,62.6,58.0,4426,6.33,6.39,3.98
22972,0.31,Ideal,E,VS1,61.9,56.0,942,4.34,4.32,2.68
22973,0.91,Very Good,D,VS2,59.6,58.0,5825,6.32,6.34,3.77
22974,1.14,Ideal,D,SI1,60.9,56.0,6070,6.75,6.81,4.13
22975,0.33,Ideal,F,VS1,62.8,55.0,765,4.41,4.45,2.78
22976,0.61,Very Good,F,VVS2,60.5,58.5,2274,5.44,5.64,3.34
22977,1.02,Premium,G,VS2,62.7,58.0,5407,6.44,6.36,4.01
22978,0.27,Very Good,D,VVS1,61.0,61.0,544,4.14,4.15,2.53
22979,1.01,Very Good,D,SI2,63.1,54.0,5703,6.39,6.35,4.02
22980,0.71,Ideal,F,VVS1,61.8,56.0,3880,5.72,5.74,3.54
22981,1.29,Premium,D,SI2,59.4,62.0,6935,7.06,6.99,4.17
22982,1.15,Premium,H,SI2,60.4,58.0,3220,6.8,6.75,4.09
22983,2.09,Very Good,F,SI2,62.5,60.0,16210,8.14,8.06,5.06
22984,0.81,Premium,G,SI2,62.2,59.0,2616,5.96,5.9,3.69
22985,1.15,Premium,G,VVS1,60.8,58.0,9025,6.77,6.74,4.11
22986,0.31,Ideal,D,VS2,61.6,57.0,734,4.36,4.38,2.69
22987,1.05,Ideal,D,VS1,60.5,57.0,8820,6.61,6.58,3.99
22988,0.73,Fair,G,SI2,64.7,60.0,2050,5.68,5.64,3.66
22989,0.79,Premium,F,SI1,62.3,54.0,2862,5.97,5.91,3.7
22990,0.23,Very Good,E,VVS2,61.1,58.0,505,3.93,3.99,2.42
22991,0.32,Ideal,D,VVS1,61.3,57.0,1140,4.42,4.39,2.7
22992,0.71,Ideal,H,VS1,61.9,56.0,2909,5.7,5.74,3.54
22993,1.33,Premium,I,VS1,61.7,58.0,6390,7.09,7.14,4.39
22994,0.51,Premium,G,VS1,62.1,60.0,1781,5.11,5.1,3.17
22995,0.27,Very Good,H,VVS2,61.2,58.0,445,4.16,4.2,2.56
22996,0.5,Ideal,H,VS2,62.3,54.0,1279,5.11,5.13,3.19
22997,0.77,Very Good,F,SI2,61.1,59.0,2278,5.85,5.95,3.59
22998,0.92,Good,F,SI2,64.2,58.0,3282,6.14,6.11,3.93
22999,0.71,Ideal,E,SI2,59.3,56.0,2388,5.89,5.84,3.48
23000,0.5,Very Good,E,VS2,62.1,62.0,1451,5.08,5.1,3.16
23001,0.5,Ideal,G,IF,60.8,54.0,2287,5.19,5.2,3.16
23002,0.3,Ideal,D,VS1,60.7,56.0,885,4.38,4.41,2.67
23003,0.35,Ideal,E,VS1,61.6,57.0,829,4.5,4.53,2.78
23004,0.28,Ideal,E,VVS1,62.0,56.0,828,4.23,4.19,2.61
23005,1.02,Ideal,H,VS2,62.3,54.0,4604,6.48,6.39,4.01
23006,1.51,Premium,I,SI2,60.4,56.0,7577,7.4,7.36,4.46
23007,0.5,Premium,F,I1,60.5,60.0,770,5.15,5.07,3.1
23008,1.8,Very Good,E,SI1,62.2,57.0,17273,7.81,7.89,4.88
23009,0.23,Very Good,H,VS1,59.4,61.0,338,4.0,4.05,2.39
23010,0.32,Very Good,D,SI1,63.3,57.0,756,4.39,4.36,2.77
23011,0.3,Ideal,F,VS1,62.3,56.0,603,4.26,4.28,2.66
23012,0.35,Ideal,D,SI1,60.8,55.0,827,4.59,4.56,2.78
23013,0.52,Very Good,E,VS1,61.8,60.0,2021,5.14,5.18,3.19
23014,1.21,Premium,E,SI1,62.6,58.0,7203,6.79,6.82,4.26
23015,0.3,Premium,H,VS1,62.5,58.0,526,4.27,4.34,2.69
23016,1.37,Ideal,I,VS2,61.5,55.0,7346,7.18,7.2,4.42
23017,1.02,Premium,H,I1,62.5,60.0,3141,6.39,6.41,4.0
23018,1.05,Ideal,H,SI1,62.4,57.0,5128,6.49,6.52,4.06
23019,0.59,Very Good,J,VS2,60.8,56.6,1257,5.42,5.47,3.31
23020,0.5,Premium,F,VS1,61.6,58.0,1715,5.11,5.06,3.13
23021,0.5,Ideal,D,VS2,61.2,55.0,1808,5.12,5.07,3.12
23022,1.26,Premium,I,SI1,60.9,58.0,5504,6.99,6.94,4.24
23023,2.09,Very Good,I,SI2,63.1,60.0,13500,8.04,8.12,5.1
23024,0.31,Ideal,E,IF,60.9,55.0,987,4.39,4.41,2.68
23025,0.34,Ideal,F,VVS1,61.7,55.0,959,4.51,4.5,2.78
23026,1.0,Premium,H,SI1,61.3,60.0,4788,6.38,6.35,3.9
23027,0.7,Premium,G,SI2,61.1,60.0,2177,5.67,5.62,3.45
23028,0.9,Very Good,D,SI1,59.6,62.0,4693,6.19,6.22,3.7
23029,0.57,Good,G,VS2,58.2,66.0,1816,5.34,5.45,3.14
23030,1.01,Very Good,I,SI1,63.3,59.0,2730,6.26,6.22,3.95
23031,1.07,Ideal,J,SI1,61.5,55.0,5281,6.58,6.62,4.06
23032,0.32,Good,E,SI1,62.5,61.0,564,4.32,4.35,2.71
23033,2.01,Ideal,H,SI2,62.5,53.9,14998,8.04,8.07,5.04
23034,1.6,Ideal,F,SI1,62.2,55.0,12379,7.47,7.5,4.65
23035,2.06,Premium,I,SI1,60.8,60.0,15716,8.25,8.16,4.99
23036,1.0,Good,G,VS2,62.7,58.0,5068,6.24,6.33,3.94
23037,0.31,Very Good,H,VS1,61.7,61.0,544,4.31,4.34,2.67
23038,0.39,Ideal,D,VS1,61.8,54.0,988,4.69,4.73,2.91
23039,0.76,Fair,D,SI2,55.5,69.0,2518,6.16,6.07,3.39
23040,0.73,Premium,I,VVS2,60.6,58.0,2496,5.78,5.84,3.52
23041,0.5,Ideal,D,SI1,59.9,60.0,1764,5.15,5.13,3.08
23042,0.38,Ideal,H,VVS2,62.1,54.0,898,4.62,4.66,2.88
23043,1.01,Ideal,F,SI2,62.4,56.0,3733,6.44,6.38,4.0
23044,1.21,Very Good,I,SI2,59.9,58.0,4791,6.91,6.94,4.15
23045,0.9,Ideal,G,SI1,62.3,58.0,4452,6.17,6.22,3.86
23046,0.41,Ideal,E,VVS1,60.7,57.0,1367,4.8,4.85,2.93
23047,1.5,Good,H,SI2,64.2,56.0,7291,7.26,7.2,4.64
23048,1.63,Premium,I,SI1,61.7,58.0,9730,7.54,7.51,4.64
23049,1.28,Ideal,G,I1,61.6,57.0,4509,6.96,6.93,4.28
23050,1.06,Ideal,I,SI1,61.2,56.0,4630,6.64,6.6,4.05
23051,1.2,Very Good,I,VS2,61.7,59.0,5884,6.83,6.88,4.23
23052,0.37,Ideal,H,SI1,59.7,56.0,533,4.67,4.71,2.8
23053,0.73,Very Good,F,VS1,62.0,57.0,3200,5.73,5.75,3.56
23054,1.12,Ideal,F,VS2,60.9,55.0,6858,6.73,6.67,4.08
23055,0.35,Ideal,E,VS1,62.0,55.0,900,4.54,4.58,2.82
23056,2.11,Ideal,J,VS2,61.2,55.0,14638,8.33,8.3,5.09
23057,0.58,Very Good,G,SI1,59.3,58.0,1408,5.41,5.52,3.24
23058,0.71,Ideal,I,VS2,62.3,59.0,2233,5.68,5.71,3.55
23059,0.34,Ideal,H,VVS1,62.2,54.0,740,4.48,4.53,2.8
23060,0.92,Premium,G,SI2,62.9,58.0,3650,6.21,6.15,3.89
23061,1.1,Very Good,I,SI1,62.7,58.0,4356,6.54,6.58,4.11
23062,1.02,Ideal,G,VS1,61.3,57.0,7324,6.48,6.51,3.98
23063,0.33,Premium,D,VVS1,61.8,58.0,1129,4.4,4.43,2.73
23064,0.31,Ideal,E,VS1,61.3,55.0,800,4.4,4.43,2.7
23065,0.5,Ideal,E,VS2,60.5,56.0,2100,5.18,5.16,3.13
23066,0.49,Premium,F,VS2,59.2,57.0,1261,5.21,5.16,3.07
23067,1.16,Ideal,F,VVS2,60.5,57.0,11120,6.8,6.86,4.13
23068,0.74,Premium,E,SI1,61.4,57.0,2042,5.83,5.79,3.57
23069,0.63,Ideal,E,VVS1,62.4,56.0,3161,5.48,5.52,3.43
23070,0.25,Very Good,E,VVS2,63.4,58.0,575,3.97,4.01,2.53
23071,0.58,Ideal,D,VS1,61.4,57.0,2067,5.41,5.34,3.3
23072,2.02,Ideal,J,SI1,62.2,57.0,13132,8.06,8.11,5.03
23073,1.01,Good,G,SI1,62.8,58.0,4641,6.36,6.29,3.97
23074,1.54,Premium,G,VS2,60.2,60.0,13292,7.51,7.44,4.5
23075,0.53,Ideal,F,VVS1,60.9,57.0,2830,5.23,5.29,3.19
23076,0.5,Ideal,G,VS2,62.0,56.0,1449,5.08,5.11,3.16
23077,1.01,Ideal,G,VVS2,62.2,54.0,8252,6.48,6.41,4.01
23078,1.0,Very Good,D,VVS2,61.7,58.0,10113,6.37,6.41,3.94
23079,0.73,Premium,E,VS2,62.0,60.0,2902,5.76,5.73,3.56
23080,0.37,Premium,J,VS2,60.7,60.0,454,4.65,4.68,2.83
23081,0.58,Premium,F,VS2,61.9,57.0,2036,5.47,5.36,3.35
23082,0.3,Ideal,H,VS2,62.2,54.0,491,4.33,4.35,2.7
23083,0.3,Very Good,G,VS1,63.1,59.0,776,4.27,4.25,2.69
23084,1.51,Ideal,J,VVS2,61.4,59.0,9334,7.34,7.39,4.52
23085,0.91,Fair,H,SI1,65.8,58.0,2854,6.04,6.01,3.96
23086,0.31,Ideal,G,IF,61.8,56.0,891,4.33,4.37,2.69
23087,0.3,Ideal,F,VS2,62.0,54.0,776,4.34,4.31,2.68
23088,0.3,Ideal,E,VVS2,61.7,55.0,1013,4.31,4.28,2.65
23089,0.35,Ideal,G,VVS1,61.2,56.0,887,4.55,4.57,2.79
23090,1.11,Ideal,H,VVS2,61.2,56.0,7136,6.74,6.7,4.11
23091,0.29,Ideal,H,VS2,62.8,55.0,498,4.24,4.27,2.67
23092,1.26,Ideal,I,SI2,62.0,56.0,5363,7.0,6.94,4.32
23093,1.55,Premium,J,VS1,62.6,59.0,8593,7.35,7.4,4.62
23094,0.5,Ideal,J,VS1,62.5,57.0,1082,5.06,5.09,3.17
23095,0.4,Very Good,I,VVS1,63.5,57.0,1080,4.68,4.65,2.96
23096,0.34,Ideal,G,VS2,62.4,57.0,517,4.46,4.48,2.79
23097,1.24,Premium,F,VS1,62.5,58.0,10033,6.87,6.83,4.28
23098,0.7,Very Good,D,VS2,60.7,58.0,3092,5.7,5.73,3.47
23099,0.3,Very Good,G,VS1,62.5,55.0,605,4.25,4.32,2.68
23100,0.58,Good,E,VS1,58.6,64.0,2185,5.4,5.46,3.18
23101,0.58,Very Good,H,SI1,62.5,58.0,1402,5.29,5.31,3.31
23102,0.9,Good,H,SI1,58.9,61.0,3734,6.27,6.36,3.72
23103,1.59,Premium,H,SI1,60.6,60.0,10542,7.59,7.53,4.58
23104,0.74,Good,E,VS2,63.9,54.0,3163,5.77,5.81,3.7
23105,0.53,Very Good,G,VS1,62.2,59.0,1664,5.14,5.18,3.21
23106,0.3,Very Good,G,SI1,61.0,57.0,447,4.31,4.34,2.64
23107,1.01,Ideal,I,VS1,61.1,54.0,5182,6.46,6.48,3.95
23108,0.51,Very Good,E,SI1,62.9,57.0,1304,5.06,5.11,3.2
23109,0.53,Ideal,D,SI1,60.4,57.0,2021,5.28,5.31,3.2
23110,0.51,Ideal,H,SI1,61.7,55.0,1354,5.12,5.16,3.17
23111,1.75,Very Good,I,SI2,61.2,57.0,10098,7.71,7.76,4.73
23112,1.07,Premium,G,VS1,62.0,58.0,6730,6.59,6.53,4.07
23113,1.01,Very Good,F,SI2,62.8,60.0,4416,6.33,6.4,4.0
23114,1.8,Premium,J,VS1,58.2,61.0,11329,8.07,7.95,4.66
23115,1.2,Good,I,SI2,64.1,57.0,4476,6.7,6.62,4.27
23116,1.13,Very Good,G,SI1,60.9,60.0,5280,6.67,6.76,4.09
23117,0.41,Ideal,E,SI1,62.7,57.0,755,4.74,4.77,2.98
23118,0.7,Very Good,F,VS1,62.8,56.0,3265,5.64,5.66,3.55
23119,0.4,Ideal,E,VVS2,61.7,55.0,1158,4.74,4.76,2.93
23120,0.58,Premium,E,SI1,61.6,59.0,1794,5.38,5.33,3.3
23121,2.18,Premium,H,SI2,59.1,60.0,17473,8.49,8.45,5.01
23122,0.53,Ideal,E,VVS2,62.0,58.0,2230,5.16,5.2,3.21
23123,1.27,Very Good,I,VS1,60.6,59.0,7031,7.04,6.96,4.24
23124,0.26,Ideal,F,VS1,60.9,57.0,452,4.11,4.13,2.51
23125,1.21,Premium,F,VS1,61.6,58.0,8196,6.88,6.82,4.22
23126,0.31,Ideal,D,SI1,61.5,55.0,692,4.38,4.4,2.7
23127,0.7,Ideal,F,VS2,62.3,53.0,2907,5.69,5.73,3.56
23128,1.13,Ideal,E,VVS1,60.6,57.0,14525,6.72,6.77,4.09
23129,0.7,Very Good,D,VS1,62.8,59.0,3247,5.63,5.68,3.55
23130,1.09,Ideal,F,VS1,61.7,57.0,8730,6.58,6.62,4.07
23131,0.3,Ideal,E,IF,61.1,57.0,1013,4.31,4.33,2.64
23132,1.1,Ideal,G,VS2,62.3,56.0,6387,6.63,6.59,4.12
23133,0.43,Premium,F,VS2,61.2,59.0,968,4.87,4.84,2.97
23134,0.4,Ideal,J,SI1,61.4,55.0,612,4.75,4.8,2.93
23135,0.4,Ideal,D,SI1,61.3,57.0,726,4.74,4.79,2.92
23136,0.72,Very Good,G,SI1,62.8,60.0,2396,5.78,5.68,3.6
23137,1.19,Premium,D,SI2,58.6,61.0,4168,6.93,6.89,4.05
23138,0.31,Ideal,E,VVS2,61.6,57.0,1046,4.37,4.33,2.68
23139,0.5,Ideal,D,VVS2,61.8,54.1,2639,5.1,5.14,3.16
23140,0.51,Very Good,I,SI2,60.5,56.0,1105,5.23,5.25,3.17
